TERM,STUDENT_ID,COURSE,CAMPUS,GRADE
2021FL,dxrvcmw,ENGL-1301,NE,C
2021FL,cairxhf,ENGL-1301,NE,CR
2021FL,sjbrifh,ENGL-1301,SO,D
2021FL,kwfjsfj,ENGL-1301,NW,B
2021FL,loiaggc,ENGL-1301,NW,A
2021FL,glmxvvk,ENGL-1301,NW,A
2021FL,jggwbsy,ENGL-1301,NW,F
2021FL,nbfqess,ENGL-1301,CN,F
2021FL,lomnatu,ENGL-1301,SO,CR
2021FL,knrtjfy,ENGL-1301,SE,C
2021FL,azlhpna,ENGL-1301,CN,CR
2021FL,pxijwxw,ENGL-1301,NE,B
2021FL,caacmbh,ENGL-1301,TR,F
2021FL,dsthnab,ENGL-1301,NE,B
2021FL,entrbss,ENGL-1301,TR,A
2021FL,rldfmxs,ENGL-1301,NW,B
2021FL,vttdafx,ENGL-1301,SE,CR
2021FL,sfflems,ENGL-1301,SE,CR
2021FL,hycjidg,ENGL-1301,TR,C
2021FL,tdanzhj,ENGL-1301,CN,B
2021FL,bnihwho,ENGL-1301,SO,CR
2021FL,isonbbo,ENGL-1301,SE,C
2021FL,pfkavrc,ENGL-1301,NW,W
2021FL,uxxqifl,ENGL-1301,SE,D
2021FL,jtcrwur,ENGL-1301,CN,C
2021FL,qqgwwvi,ENGL-1301,SE,W
2021FL,wsbtvjd,ENGL-1301,NE,CR
2021FL,enhweed,ENGL-1301,SE,F
2021FL,uhpzopf,ENGL-1301,TR,A
2021FL,czswvlf,ENGL-1301,CN,F
2021FL,qeqvtsh,ENGL-1301,NE,D
2021FL,ndnjlyu,ENGL-1301,CN,D
2021FL,xdrdbnh,ENGL-1301,SO,A
2021FL,wwktrrv,ENGL-1301,TR,D
2022SP,cxjlzrg,ENGL-1301,SO,CR
2022SP,slpkgbk,ENGL-1301,CN,D
2022SP,bnrnfqm,ENGL-1301,SE,D
2022SP,ifapwrf,ENGL-1301,NW,W
2022SP,loggpsb,ENGL-1301,SO,F
2022SP,jmvrwwf,ENGL-1301,SO,F
2022SP,awivrru,ENGL-1301,NW,A
2022SP,clkjjuc,ENGL-1301,CN,D
2022SP,ntrnnsw,ENGL-1301,SO,W
2022SP,miorjkd,ENGL-1301,SO,C
2022SP,ftcifac,ENGL-1301,NW,A
2022SP,qmzxqbl,ENGL-1301,NW,B
2022SP,zpbtlqw,ENGL-1301,CN,B
2022SP,hoxaswn,ENGL-1301,SO,D
2022SP,wamvtmc,ENGL-1301,SE,F
2022SP,szdnspc,ENGL-1301,CN,CR
2022SP,mipojpa,ENGL-1301,SE,CR
2022SP,hprjetz,ENGL-1301,SO,D
2022SP,eexhmkn,ENGL-1301,TR,B
2022SP,zerswjs,ENGL-1301,SO,D
2022SP,szaqrlz,ENGL-1301,NW,A
2022SP,hrkmokd,ENGL-1301,TR,W
2022SP,vmfpaic,ENGL-1301,TR,A
2022SP,wkwacha,ENGL-1301,SE,W
2022SP,gdoewaw,ENGL-1301,TR,B
2022SP,lzhfpwk,ENGL-1301,NW,F
2022SP,urdlslx,ENGL-1301,SO,W
2022SP,ofjjjvd,ENGL-1301,TR,A
2022SP,yjepuel,ENGL-1301,SO,CR
2022SP,blvcymf,ENGL-1301,CN,C
2022SP,zbrahtn,ENGL-1301,SE,C
2022SP,dhfmggb,ENGL-1301,SO,W
2022SP,juemupz,ENGL-1301,NW,F
2022SP,sryjywd,ENGL-1301,SO,W
2022SP,gbikfmk,ENGL-1301,SE,A
2022SP,mehlxoq,ENGL-1301,SE,F
2022SP,pekkkns,ENGL-1301,CN,D
2022SP,rznlzfw,ENGL-1301,SO,D
2022SP,yaqxxsp,ENGL-1301,SO,C
2022SP,freqalp,ENGL-1301,CN,C
2022SP,fjipukr,ENGL-1301,SO,C
2022SP,miizsfo,ENGL-1301,SO,A
2022SP,ruqfpwb,ENGL-1301,TR,F
2022SP,rskpiaa,ENGL-1301,TR,F
2022SP,zsydbss,ENGL-1301,CN,A
2022SP,ubfbnkr,ENGL-1301,CN,F
2022SP,kvikgqc,ENGL-1301,NE,D
2022SP,esjgtps,ENGL-1301,SE,D
2022SP,shdwhlj,ENGL-1301,NW,D
2022SP,vbxjnlp,ENGL-1301,SE,W
2022SP,kzoltjw,ENGL-1301,SO,C
2022SP,xrbnefl,ENGL-1301,TR,F
2022SP,hfjmyds,ENGL-1301,SO,F
2022SP,vyzgtkp,ENGL-1301,TR,F
2022SP,aspkbba,ENGL-1301,NE,CR
2022SP,uofqjyz,ENGL-1301,TR,C
2022SP,myskvqs,ENGL-1301,CN,CR
2022SP,iapienu,ENGL-1301,NW,F
2022SP,zcmectf,ENGL-1301,TR,D
2022SP,cksxcty,ENGL-1301,NW,C
2022SP,qusrxyc,ENGL-1301,SO,C
2022SP,osqtzpr,ENGL-1301,SE,B
2022SP,vvbumtu,ENGL-1301,CN,W
2022SP,pclxuvt,ENGL-1301,NW,F
2022SP,wtcggiy,ENGL-1301,TR,B
2022SP,fxioizq,ENGL-1301,TR,W
2022SP,nknmahj,ENGL-1301,TR,W
2022SP,ovxdpiz,ENGL-1301,SO,F
2022SP,kbzxhfe,ENGL-1301,SE,A
2022SP,apjdodd,ENGL-1301,NE,CR
2022SP,mcfcmen,ENGL-1301,TR,B
2022SP,clexluk,ENGL-1301,CN,A
2022SP,jxjyplr,ENGL-1301,NE,CR
2022SP,iykoiqb,ENGL-1301,TR,F
2022SP,tuwziyt,ENGL-1301,NW,CR
2022SP,ukhxhpj,ENGL-1301,SO,C
2022SP,bmxtdzr,ENGL-1301,SE,A
2022SP,ghsyody,ENGL-1301,NE,CR
2022SP,huzclpk,ENGL-1301,CN,CR
2022SP,ljfeozg,ENGL-1301,SO,A
2022SP,wbugizd,ENGL-1301,SE,B
2022SP,fsdtadc,ENGL-1301,NE,CR
2022SP,gdtedhg,ENGL-1301,NW,W
2022SP,sgnnuha,ENGL-1301,SE,D
2022SP,ykrhgnu,ENGL-1301,SO,D
2022SP,cirrbix,ENGL-1301,NW,CR
2022SP,axhtpsj,ENGL-1301,NW,D
2022SP,rdfkjgi,ENGL-1301,SE,W
2022SP,qulrppz,ENGL-1301,TR,W
2022SP,zgcraon,ENGL-1301,SO,F
2022SP,htlxual,ENGL-1301,NW,W
2022SP,uzitxet,ENGL-1301,NE,F
2022SP,jqnubde,ENGL-1301,NE,D
2022SP,oedmopw,ENGL-1301,CN,A
2022SP,amyclcm,ENGL-1301,SE,A
2022SP,bfgjpub,ENGL-1301,SO,B
2022SP,fmttwcs,ENGL-1301,CN,A
2022SP,cyszexx,ENGL-1301,SE,C
2022SP,qpqxgmd,ENGL-1301,CN,A
2022SP,rluvkmc,ENGL-1301,NW,F
2022SP,naxanvv,ENGL-1301,CN,B
2022SP,sjvcjjn,ENGL-1301,NW,C
2022SP,aytmdcz,ENGL-1301,NE,W
2022SP,pqtjfck,ENGL-1301,NE,W
2022SP,bqopgdz,ENGL-1301,CN,F
2022SP,xjloodm,ENGL-1301,CN,CR
2022SP,mihrgxc,ENGL-1301,NW,C
2022SP,pxnfjul,ENGL-1301,NE,D
2022SP,hgvobde,ENGL-1301,NE,CR
2022SP,tkefddw,ENGL-1301,SO,B
2022SP,ufdkbzx,ENGL-1301,SO,F
2022SP,yonftfv,ENGL-1301,NW,C
2022SP,ecqwcyo,ENGL-1301,NE,F
2022SP,igsnycl,ENGL-1301,NE,W
2022SP,egzjton,ENGL-1301,TR,CR
2022SP,iqvkgoh,ENGL-1301,TR,CR
2022SP,icaohjr,ENGL-1301,TR,W
2022SP,uatkibs,ENGL-1301,CN,C
2022SP,uyxbujj,ENGL-1301,CN,W
2022SP,zgsxroi,ENGL-1301,TR,W
2022SP,vowghib,ENGL-1301,SO,B
2022SP,tvhncuy,ENGL-1301,NE,W
2022SP,wbrrlrp,ENGL-1301,NW,D
2022SP,pnfrfan,ENGL-1301,CN,A
2022SP,iizbbba,ENGL-1301,NW,B
2022SP,kerwdll,ENGL-1301,NW,A
2022SP,uixzowq,ENGL-1301,TR,B
2022SP,vydbzru,ENGL-1301,SO,B
2022SP,ukgxmle,ENGL-1301,SO,CR
2022SP,iiqztnz,ENGL-1301,CN,F
2022SP,lhlkoeb,ENGL-1301,SO,F
2022SP,jhcespm,ENGL-1301,SE,W
2022SP,dcqzdue,ENGL-1301,SO,A
2022SP,jwculub,ENGL-1301,SE,B
2022SP,siarcqx,ENGL-1301,CN,D
2022SP,uavrzcw,ENGL-1301,SO,B
2022SP,ekzsljm,ENGL-1301,NE,D
2022SP,azgxfnr,ENGL-1301,SO,F
2022SP,iwmmwva,ENGL-1301,NW,B
2022SP,wokuwkw,ENGL-1301,NE,W
2022SP,bafygus,ENGL-1301,NE,C
2022SP,hssrxke,ENGL-1301,SE,D
2022SP,zcpbfon,ENGL-1301,TR,F
2022SP,qryrglc,ENGL-1301,NW,W
2022SP,cdblcov,ENGL-1301,NW,F
2022SP,yvgrfln,ENGL-1301,NW,A
2022SP,nixegsv,ENGL-1301,NE,C
2022SP,fjgecsn,ENGL-1301,CN,A
2022SP,pxffijp,ENGL-1301,TR,C
2022SP,kvodzbj,ENGL-1301,TR,CR
2022SP,djghxlk,ENGL-1301,NW,W
2022SP,wsjgkbb,ENGL-1301,TR,D
2022SP,zthyivw,ENGL-1301,SE,W
2022SP,yhodhln,ENGL-1301,TR,D
2022SP,ryzupui,ENGL-1301,TR,B
2022SP,lhiujyb,ENGL-1301,SE,CR
2022SP,eetfonh,ENGL-1301,TR,W
2022SP,llqeysa,ENGL-1301,NW,D
2022SP,qqwqlrp,ENGL-1301,CN,F
2022SP,vjfzuiz,ENGL-1301,SE,B
2022SP,omfdedp,ENGL-1301,TR,A
2022SP,jhtpiyc,ENGL-1301,CN,CR
2022SP,omtjuds,ENGL-1301,NE,B
2022SP,mzdrvxh,ENGL-1301,SO,C
2022SP,emupgfg,ENGL-1301,NW,D
2022SP,ujyedbz,ENGL-1301,CN,CR
2022SP,srzpppa,ENGL-1301,NE,W
2022SP,zpmlolm,ENGL-1301,SE,CR
2022SP,fasofjs,ENGL-1301,CN,F
2022SP,cjvluzx,ENGL-1301,NE,A
2022SP,xroewuq,ENGL-1301,NE,D
2022SP,pxnmpyc,ENGL-1301,SO,C
2022SP,xwhxjbs,ENGL-1301,CN,CR
2022SP,jpbfcjg,ENGL-1301,SE,CR
2022SP,lxbdmuk,ENGL-1301,TR,CR
2022SP,cxyikiu,ENGL-1301,NE,A
2022SP,tkwykpw,ENGL-1301,TR,A
2022SP,jpxxrdl,ENGL-1301,TR,W
2022SP,xrtovcn,ENGL-1301,NE,CR
2022SP,dagzgjq,ENGL-1301,CN,F
2022SP,zbrojom,ENGL-1301,NE,C
2022SP,qsqdvhk,ENGL-1301,TR,B
2022SP,tnllvne,ENGL-1301,SE,CR
2022SP,akmoozf,ENGL-1301,NW,A
2022SP,dbxbfux,ENGL-1301,NW,CR
2022SP,dtuhccy,ENGL-1301,SO,W
2022SP,noyqbbb,ENGL-1301,TR,W
2022SP,ulbdhkr,ENGL-1301,CN,F
2022SP,yyqfvaj,ENGL-1301,SE,C
2022SP,frorskf,ENGL-1301,CN,B
2022SP,ufmtnza,ENGL-1301,CN,D
2022SP,doahbof,ENGL-1301,TR,W
2022SP,vnfvfsv,ENGL-1301,CN,F
2022SP,khrysgi,ENGL-1301,NW,A
2022SP,prjtfhz,ENGL-1301,NW,A
2022SP,kpsvvpj,ENGL-1301,SE,F
2022SP,ybrgdwz,ENGL-1301,NW,F
2022SP,gjxpqar,ENGL-1301,CN,A
2022SP,dvkntyt,ENGL-1301,TR,CR
2022SP,onhefck,ENGL-1301,SE,W
2022SP,xwmgaoc,ENGL-1301,CN,A
2022SP,zooceri,ENGL-1301,TR,CR
2022SP,pfzfvks,ENGL-1301,SO,W
2022SP,exrzpre,ENGL-1301,NE,F
2022SP,tmaquuw,ENGL-1301,TR,W
2022SP,glpmaix,ENGL-1301,TR,CR
2022SP,flwtvek,ENGL-1301,NW,CR
2022SP,ykzbaih,ENGL-1301,NE,W
2022SP,djoxbpv,ENGL-1301,NE,A
2022SP,mfanxmk,ENGL-1301,SO,CR
2022SP,rtirdla,ENGL-1301,CN,CR
2022SP,juljiqh,ENGL-1301,SE,F
2022SP,xmwhddd,ENGL-1301,SO,F
2022SP,umaljnh,ENGL-1301,TR,D
2022SP,uyanqpl,ENGL-1301,CN,D
2022SP,ebwddft,ENGL-1301,SE,F
2022SP,jguiqkr,ENGL-1301,SE,A
2022SP,ywhdzkz,ENGL-1301,NE,F
2022SP,roxeoqx,ENGL-1301,TR,D
2022SP,znfcujn,ENGL-1301,NW,A
2022SP,ecdqqqo,ENGL-1301,NW,F
2022SP,xpbvtrc,ENGL-1301,TR,W
2022SP,kujclid,ENGL-1301,TR,A
2022SP,kyzivlf,ENGL-1301,SE,D
2022SP,zbtpovs,ENGL-1301,SE,CR
2022SP,utstpnf,ENGL-1301,NE,B
2022SP,kzmzyuw,ENGL-1301,SO,A
2022SP,cqsvtud,ENGL-1301,NE,D
2022SP,etjzzqm,ENGL-1301,SE,W
2022SP,ozindsl,ENGL-1301,SO,B
2022SP,rubcgbs,ENGL-1301,NW,F
2022SP,rvqjodl,ENGL-1301,TR,B
2022SP,mfpebjl,ENGL-1301,SE,B
2022SP,sjaxhum,ENGL-1301,NE,F
2022SP,xvrgoil,ENGL-1301,SO,CR
2022SP,muoqtkv,ENGL-1301,SO,W
2022SP,xhgudur,ENGL-1301,NE,B
2022SP,cfxwjrg,ENGL-1301,CN,B
2022SP,ijkmfkw,ENGL-1301,SO,B
2022SP,mjcydrq,ENGL-1301,SO,A
2022SP,ewtglvf,ENGL-1301,SE,CR
2022SP,wpqtqxk,ENGL-1301,NE,A
2022SP,koqfdgc,ENGL-1301,SE,B
2022SP,sdciijm,ENGL-1301,SE,B
2022SP,ucfcubt,ENGL-1301,TR,W
2022SP,rsgptae,ENGL-1301,NW,A
2022SP,hnnhiao,ENGL-1301,NE,CR
2022SP,fqfynbn,ENGL-1301,NE,A
2022SP,daullnh,ENGL-1301,NW,W
2022SP,wgjvaqs,ENGL-1301,SE,B
2022SP,jfhvgld,ENGL-1301,TR,C
2022SP,vyxqffz,ENGL-1301,SE,W
2022SP,meryzmc,ENGL-1301,NW,W
2022SP,iwnrryr,ENGL-1301,NE,W
2022SP,kfhhubd,ENGL-1301,SE,A
2022SP,mjqkbmp,ENGL-1301,NW,CR
2022SP,nzxvcfd,ENGL-1301,SO,CR
2022SP,obbfkmm,ENGL-1301,NW,C
2022SP,lfzvwov,ENGL-1301,CN,CR
2022SP,pdxrszs,ENGL-1301,SE,C
2022SP,sifutnu,ENGL-1301,NE,CR
2022SP,mmhovnp,ENGL-1301,NE,C
2022SP,cywjodt,ENGL-1301,CN,A
2022SP,hmdjoyw,ENGL-1301,SE,A
2022SP,pepzgbf,ENGL-1301,CN,CR
2022SP,lcnuwlw,ENGL-1301,CN,F
2022SP,cyqngeu,ENGL-1301,NE,B
2022SP,fqaevge,ENGL-1301,SO,B
2022SP,cvcndot,ENGL-1301,NW,CR
2022SP,zdztyfq,ENGL-1301,NW,D
2022SP,tvxopmx,ENGL-1301,CN,D
2022SP,ypjtjsg,ENGL-1301,SE,C
2022SP,snsnbej,ENGL-1301,TR,F
2022SP,xxhpysm,ENGL-1301,TR,A
2022SP,pxvowex,ENGL-1301,SE,B
2022SP,ccrgyut,ENGL-1301,CN,B
2022SP,ntonzxr,ENGL-1301,TR,CR
2022SP,jpfzjfj,ENGL-1301,CN,A
2022SP,mtmclei,ENGL-1301,NE,B
2022SP,imcjrpu,ENGL-1301,NW,F
2022SP,xpnqfmd,ENGL-1301,CN,A
2022SP,flhpoil,ENGL-1301,NW,C
2022SP,vftnqvv,ENGL-1301,SO,CR
2022SP,zrrtrbz,ENGL-1301,TR,B
2022SP,qqclqws,ENGL-1301,SE,CR
2022SP,mnybpwl,ENGL-1301,NE,F
2022SP,nixopga,ENGL-1301,TR,W
2022SP,vuyitkw,ENGL-1301,SO,C
2022SP,uwjhajw,ENGL-1301,NE,D
2022SP,qsqiqdc,ENGL-1301,SO,B
2022SP,aicdvwq,ENGL-1301,TR,F
2022SP,ripsrfj,ENGL-1301,SE,W
2022SP,ekcahxl,ENGL-1301,SE,A
2022SP,lhcyskm,ENGL-1301,TR,A
2022SP,jxgbutl,ENGL-1301,NW,C
2022SP,bzmowjn,ENGL-1301,CN,B
2022SP,allejhx,ENGL-1301,SE,C
2022SP,kksqvim,ENGL-1301,SO,A
2022SP,syutkjm,ENGL-1301,SO,C
2022SP,cdvfjog,ENGL-1301,TR,A
2022SP,jdhjvuh,ENGL-1301,NE,F
2022SP,mcptdpw,ENGL-1301,CN,F
2022SP,ohaxnbi,ENGL-1301,NE,CR
2022SP,ildqouc,ENGL-1301,TR,C
2022SP,sssctpu,ENGL-1301,NW,F
2022SP,mnibtpo,ENGL-1301,NE,W
2022SP,eidykcw,ENGL-1301,SE,B
2022SP,dmzqwwq,ENGL-1301,TR,F
2022SP,mxvrdzp,ENGL-1301,NE,B
2022SP,knlsnpo,ENGL-1301,CN,W
2022SP,aowawew,ENGL-1301,TR,F
2022SP,yvzppxl,ENGL-1301,TR,B
2022SP,nocidiy,ENGL-1301,SE,A
2022SP,omhsyky,ENGL-1301,TR,F
2022SP,caoyfsu,ENGL-1301,CN,W
2022SP,drxqipv,ENGL-1301,SO,B
2022SP,grpband,ENGL-1301,TR,A
2022SP,pkvjila,ENGL-1301,NW,D
2022SP,noohhav,ENGL-1301,SE,A
2022SP,ndwzjyp,ENGL-1301,NE,A
2022SP,xmrlknv,ENGL-1301,SE,F
2022SP,ahbexhf,ENGL-1301,SO,D
2022SP,kjyhtvj,ENGL-1301,TR,B
2022SP,bwbkppf,ENGL-1301,NE,A
2022SP,kggcqnl,ENGL-1301,CN,CR
2022SP,dczcwky,ENGL-1301,NW,B
2022SP,jcnwrtr,ENGL-1301,SE,W
2022SP,gcmeanw,ENGL-1301,SO,A
2022SP,lvkqnwt,ENGL-1301,SE,D
2022SP,prawukt,ENGL-1301,TR,C
2022SP,orpldwa,ENGL-1301,NW,CR
2022SP,yrpagfm,ENGL-1301,NE,CR
2022SP,xnzqabt,ENGL-1301,NW,W
2022SP,xvsaica,ENGL-1301,SE,F
2022SP,kcbawei,ENGL-1301,SE,B
2022SP,ekpuhcs,ENGL-1301,TR,C
2022SP,xrjrtxc,ENGL-1301,SE,CR
2022SP,wnavhsm,ENGL-1301,NE,F
2022SP,rxbednh,ENGL-1301,NE,CR
2022SP,tpxrlgv,ENGL-1301,TR,W
2022SP,vhzdzfq,ENGL-1301,NE,CR
2022SP,glcuvqi,ENGL-1301,SE,C
2022SP,kottzju,ENGL-1301,NE,W
2022SP,sbpqtmy,ENGL-1301,TR,W
2022SP,yyelbbf,ENGL-1301,NE,W
2022SP,atwoqez,ENGL-1301,NE,C
2022SP,vvbuwce,ENGL-1301,NW,A
2022SP,jcbvrmo,ENGL-1301,NW,B
2022SP,rbdcfjw,ENGL-1301,NE,A
2022SP,foetaky,ENGL-1301,SE,B
2022SP,fezsqcm,ENGL-1301,NW,A
2022SP,shugjum,ENGL-1301,SE,D
2022SP,zzshqlm,ENGL-1301,NE,C
2022SP,bqhswwq,ENGL-1301,SE,W
2022SP,rhvttcq,ENGL-1301,SO,F
2022SP,mwzxuml,ENGL-1301,TR,D
2022SP,kgvaplg,ENGL-1301,CN,CR
2022SP,rmjxzpw,ENGL-1301,TR,D
2022SP,upzbbww,ENGL-1301,NW,D
2022SP,eyvvpml,ENGL-1301,NW,CR
2022SP,mkoxhsa,ENGL-1301,SO,F
2022SP,vmndnrb,ENGL-1301,NE,CR
2022SP,mefkakq,ENGL-1301,SO,A
2022SP,vtttwiq,ENGL-1301,SE,D
2022SP,qssqofb,ENGL-1301,SO,CR
2022SP,ubdjrrm,ENGL-1301,NE,C
2022SP,aetrtjm,ENGL-1301,NW,A
2022SP,yqkpjpg,ENGL-1301,TR,CR
2022SP,hmmsjns,ENGL-1301,CN,CR
2022SP,nhxmpna,ENGL-1301,TR,A
2022SP,hcidwqx,ENGL-1301,SE,CR
2022SP,leinxnn,ENGL-1301,SO,C
2022SP,rpvkqeo,ENGL-1301,SE,F
2022SP,njeokgz,ENGL-1301,TR,C
2022SP,ksqncbm,ENGL-1301,CN,A
2022SP,ifidfvw,ENGL-1301,SO,D
2022SP,xbwjloq,ENGL-1301,NW,CR
2022SP,ednwzkq,ENGL-1301,SE,F
2022SP,wjnfbkc,ENGL-1301,NW,C
2022SP,pwyxwom,ENGL-1301,SO,F
2022SP,ijqtveo,ENGL-1301,SO,F
2022SP,rztrrfv,ENGL-1301,NE,D
2022SP,kxehnhc,ENGL-1301,SO,CR
2022SP,hnpqeus,ENGL-1301,CN,F
2022SP,zufpgwx,ENGL-1301,NE,A
2022SP,dtawalp,ENGL-1301,NW,W
2022SP,owljrzv,ENGL-1301,CN,CR
2022SP,ohhampf,ENGL-1301,TR,W
2022SP,mfilsmm,ENGL-1301,NW,D
2022SP,iuzomme,ENGL-1301,CN,CR
2022SP,hsjtejg,ENGL-1301,SE,D
2022SP,hqelpkm,ENGL-1301,NE,D
2022SP,umdyyxs,ENGL-1301,NE,B
2022SP,odriycm,ENGL-1301,SE,W
2022SP,qjvbplv,ENGL-1301,SO,W
2022SP,bdpuqmc,ENGL-1301,TR,C
2022SP,ndpyciq,ENGL-1301,CN,W
2022SP,bwoytff,ENGL-1301,SO,D
2022SP,ufhucvd,ENGL-1301,NW,W
2022SP,tbrrqxp,ENGL-1301,NW,B
2022SP,uwxjydc,ENGL-1301,SO,B
2022SP,izqnygg,ENGL-1301,CN,C
2022SP,ilaargo,ENGL-1301,TR,W
2022SP,rwhblrp,ENGL-1301,NW,CR
2022SP,cynyapc,ENGL-1301,SO,A
2022SP,vxrfkrc,ENGL-1301,TR,D
2022SP,klxjvnm,ENGL-1301,SO,W
2022SP,wcelfve,ENGL-1301,NW,D
2022SP,xirgabi,ENGL-1301,SO,B
2022SP,mbaqghy,ENGL-1301,NW,CR
2022SP,hoiqplo,ENGL-1301,NE,C
2022SP,xronthe,ENGL-1301,TR,CR
2022SP,wldmndh,ENGL-1301,NE,C
2022SP,deolnlp,ENGL-1301,SE,D
2022SP,bgjznzb,ENGL-1301,SE,F
2022SP,pofwgmj,ENGL-1301,SO,B
2022SP,uymuxrh,ENGL-1301,SO,C
2022SP,rtvdlqb,ENGL-1301,TR,C
2022SP,idnzsqv,ENGL-1301,TR,D
2022SP,uqliamw,ENGL-1301,TR,W
2022SP,ubnvhjw,ENGL-1301,NE,B
2022SP,vcetlpx,ENGL-1301,SO,F
2022SP,pbczeen,ENGL-1301,TR,D
2022SP,lzuydvs,ENGL-1301,NW,F
2022SP,hbkdury,ENGL-1301,TR,D
2022SP,vltzqnk,ENGL-1301,SO,CR
2022SP,xqqjzhx,ENGL-1301,NE,C
2022SP,spudits,ENGL-1301,NE,D
2022SP,hqbzcms,ENGL-1301,TR,W
2022SP,lcmnldn,ENGL-1301,SO,F
2022SP,udgveyj,ENGL-1301,SO,A
2022SP,aabvwnl,ENGL-1301,SE,W
2022SP,lhxmjkf,ENGL-1301,NE,W
2022SP,xplsuqf,ENGL-1301,SO,C
2022SP,fblhngc,ENGL-1301,SE,A
2022SP,vfsmgiq,ENGL-1301,SE,F
2022SP,kugykdt,ENGL-1301,CN,B
2022SP,qenxslw,ENGL-1301,NE,D
2022SP,dmktbhw,ENGL-1301,TR,F
2022SP,hriuvwg,ENGL-1301,NW,B
2022SP,lodvbfn,ENGL-1301,CN,D
2022SP,kjtarse,ENGL-1301,NE,A
2022SP,ehredbt,ENGL-1301,TR,D
2022SP,pztqgxh,ENGL-1301,NW,A
2022SP,mmjjijf,ENGL-1301,NE,F
2022SP,upgryec,ENGL-1301,SE,B
2022SP,rilrvbl,ENGL-1301,NE,F
2022SP,lixhxgr,ENGL-1301,NE,F
2022SP,lofmtrk,ENGL-1301,NW,W
2022SP,fwqgyqg,ENGL-1301,NW,F
2022SP,wkpharo,ENGL-1301,TR,F
2022SP,mefabuz,ENGL-1301,CN,W
2022SP,zsyxpkv,ENGL-1301,SO,C
2022SP,aygujzw,ENGL-1301,NE,W
2022SP,cyxxmru,ENGL-1301,TR,A
2022SP,jrlwcyp,ENGL-1301,CN,A
2022SP,cvoxpuq,ENGL-1301,CN,A
2022SP,abzffnm,ENGL-1301,SE,A
2022SP,ifgripp,ENGL-1301,NE,CR
2022SP,klwztgv,ENGL-1301,NW,W
2022SP,rhzkvzu,ENGL-1301,SE,B
2022SP,mosmcgp,ENGL-1301,TR,A
2022SP,vrucmdn,ENGL-1301,NE,A
2022SP,bvdbuyy,ENGL-1301,SO,B
2022SP,jdemvdm,ENGL-1301,TR,CR
2022SP,nsjwtno,ENGL-1301,TR,W
2022SP,ypglrqr,ENGL-1301,SE,B
2022SP,zywtckf,ENGL-1301,CN,CR
2022SP,ikypjva,ENGL-1301,NW,B
2022SP,hevdlve,ENGL-1301,NW,CR
2022SP,cekjmzk,ENGL-1301,CN,CR
2022SP,woxkmpk,ENGL-1301,TR,D
2022SP,yhbbiyv,ENGL-1301,TR,B
2022SP,phwrram,ENGL-1301,TR,A
2022SP,ocgsexq,ENGL-1301,SE,D
2022SP,atdtlkr,ENGL-1301,SE,W
2022SP,xvdlxcx,ENGL-1301,SO,W
2022SP,dxdvqko,ENGL-1301,TR,C
2022SP,kwrotms,ENGL-1301,SE,CR
2022SP,iaxxxbs,ENGL-1301,NW,D
2022SP,lmtveag,ENGL-1301,TR,A
2022SP,kvssjaw,ENGL-1301,NW,W
2022SP,qbajkhj,ENGL-1301,NE,F
2022SP,ppxtmex,ENGL-1301,TR,C
2022SP,ofbvtwu,ENGL-1301,SE,B
2022SP,tgpvugm,ENGL-1301,CN,A
2022SP,byijywm,ENGL-1301,SO,C
2022SP,psbojws,ENGL-1301,SE,W
2022SP,ofbkyfh,ENGL-1301,TR,C
2022SP,amnnmjv,ENGL-1301,SO,B
2022SP,lvuletn,ENGL-1301,NE,A
2022SP,hoidqwk,ENGL-1301,CN,D
2022SP,xidgkne,ENGL-1301,SE,C
2022SP,nxyoxkj,ENGL-1301,NE,C
2022SP,zasikku,ENGL-1301,CN,D
2022SP,sammbpv,ENGL-1301,NE,F
2022SP,alzgvpu,ENGL-1301,SE,CR
2022SP,jzwdiks,ENGL-1301,SE,D
2022SP,uqdwvge,ENGL-1301,NW,A
2022SP,ftqflyl,ENGL-1301,NW,D
2022SP,qenvsgv,ENGL-1301,NE,F
2022SP,vmphekv,ENGL-1301,SE,C
2022SP,wrqehye,ENGL-1301,NE,D
2022SP,qwmlkbj,ENGL-1301,NW,W
2022SP,hemmfvr,ENGL-1301,SE,B
2022SP,msjsfvr,ENGL-1301,SE,B
2022SP,tlhvsvr,ENGL-1301,NW,CR
2022SP,dwfuzda,ENGL-1301,SO,F
2022SP,akbhoyj,ENGL-1301,SE,F
2022SP,gslcmmw,ENGL-1301,NE,A
2022SP,mlnetzs,ENGL-1301,TR,W
2022SP,ucoearv,ENGL-1301,SO,D
2022SP,vgymrma,ENGL-1301,NW,B
2022SP,xgfwzcd,ENGL-1301,SE,C
2022SP,awmsamp,ENGL-1301,NE,W
2022SP,bkbmrsu,ENGL-1301,CN,C
2022SP,sxffjcm,ENGL-1301,SO,A
2022SP,teoxkjl,ENGL-1301,CN,C
2022SP,mppodbp,ENGL-1301,TR,A
2022SP,gilouqp,ENGL-1301,SE,F
2022SP,osxnveg,ENGL-1301,SE,W
2022SP,duhrxlt,ENGL-1301,NE,W
2022SP,otbmmyd,ENGL-1301,NE,C
2022SP,eleidzw,ENGL-1301,NW,C
2022SP,kuercyf,ENGL-1301,SO,D
2022SP,htrmnbp,ENGL-1301,CN,A
